Geo_Point;Geo Shape;gares_id;nom_long;nom;nom_sous;nom_sur;id_ref_lda;nom_lda;id_ref_zdl;nom_zdl;num_mod;mode;fer;train;rer;metro;tramway;navette;val;terfer;tertrain;terrer;termetro;tertram;ternavette;terval;idrefliga;idrefligc;ligne;indice_lig;res_com;exploitant;idf;principal;x;y;picto ligne;nom_iv
48.82723877448862, 2.200721257947835;"{""coordinates"": [2.200721257947835, 48.82723877448862], ""type"": ""Point""}";1198;Sèvres-Ville-d'Avray;Sèvres-Ville-d'Avray;;;70686;Sèvres - Ville-d'Avray;47767;Sèvres - Ville-d'Avray;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01855;C01741;TRAIN U;U;TRAIN U;SNCF;1;0;641321.8824;6858872.49;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/ad17c1cb67aaae07b61e7288ce4008c8;Sèvres-Ville-d'Avray
48.894168385291216, 2.315599220546768;"{""coordinates"": [2.315599220546768, 48.894168385291216], ""type"": ""Point""}";688;Porte de Clichy;Porte de Clichy;;;71545;Porte de Clichy;44514;Porte de Clichy;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;649819.7897;6866235.245;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Porte de Clichy
48.85105028139347, 2.344273345421352;"{""coordinates"": [2.344273345421352, 48.85105028139347], ""type"": ""Point""}";192;Cluny-La Sorbonne;Cluny-La Sorbonne;;;73620;Cluny La Sorbonne;44877;Saint-Michel Notre-Dame;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;C01380;METRO 10;10;METRO 10;RATP;1;0;651882.3097;6861422.982;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Cluny-La Sorbonne
49.01000186523067, 2.5605588439018767;"{""coordinates"": [2.560558843901877, 49.01000186523067], ""type"": ""Point""}";1003;Terminal 3 - Roissypole;Terminal 3 - Roissypole;;;73596;Aéroport CDG 1 (Terminal 3);462398;Aéroport CDG 1 (Terminal 3) - RER;0;VAL;0;0;0;0;0;1;1;0;0;0;0;0;0;0;A01516;C00563;CDGVAL;CDG;CDGVAL;Transdev;1;0;667851.6587;6878988.467;;Terminal 3 - Roissypole
48.75494652461008, 2.3009868557349513;"{""coordinates"": [2.300986855734951, 48.75494652461008], ""type"": ""Point""}";20;Antony;Antony;Orly;;69759;Antony;43066;Antony;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;RATP;1;1;648611.4025;6850764.9;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Antony
48.82888069985658, 2.37769700026936;"{""coordinates"": [2.37769700026936, 48.82888069985658], ""type"": ""Point""}";71;Bibliothèque François Mitterrand;Bibliothèque François Mitterrand;;;71572;Bibliothèque François Mitterrand Emile Durkheim;45301;Bibliothèque François Mitterrand;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;654315.4819;6858938.1;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Bibliothèque François Mitterrand
48.84413934893219, 2.3732599767106453;"{""coordinates"": [2.373259976710645, 48.84413934893219], ""type"": ""Point""}";306;Gare de Lyon;Gare de Lyon;;;73626;Gare de Lyon;470195;Gare de Lyon;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1;1;654003.2244;6860637.278;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Gare de Lyon
48.881759488231914, 2.357570193470877;"{""coordinates"": [2.357570193470877, 48.881759488231914], ""type"": ""Point""}";309;Gare du Nord;Gare du Nord;;;478733;Gare du Nord;58572;Magenta;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01857;C01743;RER B;B;RER B;SNCF;1;1;652885.8018;6864829.589;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f0ebdb0b87223739c9f1195e894671c1;Gare du Nord
48.86288480363415, 2.3125135549259594;"{""coordinates"": [2.312513554925959, 48.86288480363415], ""type"": ""Point""}";361;Invalides;Invalides;;;71274;Invalides;470540;Invalides;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;649563.2682;6862758.695;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Invalides
48.88604139899566, 2.2992791023806434;"{""coordinates"": [2.299279102380643, 48.88604139899566], ""type"": ""Point""}";632;Pereire-Levallois;Pereire-Levallois;;;71453;Péreire;44314;Péreire Levallois;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;648615.2115;6865342.067;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Pereire-Levallois
48.87790843723929, 2.2844312199167676;"{""coordinates"": [2.284431219916768, 48.87790843723929], ""type"": ""Point""}";590;Neuilly Porte Maillot;Neuilly Porte Maillot;Palais des Congrès;;71379;Porte Maillot;415093;Neuilly Porte Maillot;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;647518.2308;6864447.504;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Neuilly Porte Maillot
48.84350923852739, 2.6166786246946026;"{""coordinates"": [2.616678624694603, 48.84350923852739], ""type"": ""Point""}";596;Noisiel;Noisiel;;;68153;Noisiel;44199;Noisiel;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1;0;671867.3203;6860452.955;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Noisiel
48.5509266793814, 2.1249373835377647;"{""coordinates"": [2.124937383537765, 48.5509266793814], ""type"": ""Point""}";811;Saint-Chéron;Saint-Chéron;;;59882;Saint-Chéron;47952;Saint-Chéron;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;635418.0825;6828213.302;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Saint-Chéron
48.85409607734223, 2.488696465799935;"{""coordinates"": [2.488696465799935, 48.85409607734223], ""type"": ""Point""}";869;Val de Fontenay;Val de Fontenay;;;71718;Val de Fontenay;47900;Val de Fontenay;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01856;C01742;RER A;A;RER A;RATP;1;1;662482.2054;6861683.335;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Val de Fontenay
48.744500701229676, 2.4386683407782264;"{""coordinates"": [2.438668340778226, 48.744500701229676], ""type"": ""Point""}";902;Villeneuve-Triage;Villeneuve-Triage;;;69671;Villeneuve Triage;46304;Villeneuve Triage;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;658724.7365;6849522.737;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Villeneuve-Triage
48.72964735492885, 2.360013412858125;"{""coordinates"": [2.360013412858125, 48.72964735492885], ""type"": ""Point""}";8;Orly 1-2-3;Orly 1-2-3;;;63284;Aéroport Orly 1-2-3 (Terminal Ouest);42164;Aéroport Orly 1-2-3;0;VAL;0;0;0;0;0;1;1;0;0;0;0;0;0;0;A01551;C01388;ORLYVAL;ORL;ORLYVAL;RATP Dev;1;0;652927.8972;6847915.342;;Orly 1-2-3
49.038762043832925, 1.5815321023350186;"{""coordinates"": [1.581532102335019, 49.038762043832925], ""type"": ""Point""}";92;Bonnières;Bonnières;;;66741;Bonnières;46984;Bonnières;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;NR;NR;TRAIN J;J;TRAIN J;SNCF;1;0;596291.1765;6883029.025;;Bonnières
48.85425170257195, 2.1321324452511017;"{""coordinates"": [2.132132445251102, 48.85425170257195], ""type"": ""Point""}";96;Bougival;Bougival;;;64301;Bougival;47790;Bougival;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1;0;636319.7216;6861929.125;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Bougival
49.15512735961309, 2.3248275129679965;"{""coordinates"": [2.324827512967997, 49.15512735961309], ""type"": ""Point""}";115;Bruyères-sur-Oise;Bruyères-sur-Oise;;;67325;Bruyères-sur-Oise;47533;Bruyères-sur-Oise;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;0;650744.5408;6895250.244;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Bruyères-sur-Oise
49.047876202448634, 2.0109997600036325;"{""coordinates"": [2.010999760003632, 49.047876202448634], ""type"": ""Point""}";128;Cergy Le Haut;Cergy Le Haut;;;66834;Cergy le Haut;43104;Cergy le Haut;0;RER;1;0;1;0;0;0;0;0;0;RER A;0;0;0;0;A01856;C01742;RER A;A;RER A;SNCF;1;1;627701.6572;6883563.894;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2922fd9716bdb3b0487b2960b932652a;Cergy Le Haut
48.856457210620924, 2.2898035182585006;"{""coordinates"": [2.289803518258501, 48.856457210620924], ""type"": ""Point""}";141;Champ de Mars;Champ de Mars;Tour Eiffel;;73844;Champ de Mars Tour Eiffel;58757;Champ de Mars Tour Eiffel;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;647890.7859;6862058.751;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Champ de Mars
48.64848911166573, 2.4353305301813046;"{""coordinates"": [2.435330530181305, 48.64848911166573], ""type"": ""Point""}";334;Grand-Bourg;Grand-Bourg;;;73627;Grand Bourg;45860;Grand Bourg;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;658402.9742;6838850.244;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Grand-Bourg
48.654849334508775, 2.39678350341544;"{""coordinates"": [2.39678350341544, 48.654849334508775], ""type"": ""Point""}";337;Grigny-Centre;Grigny-Centre;;;60797;Grigny Centre;43132;Grigny Centre;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;655568.8183;6839578.322;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Grigny-Centre
48.81934396168568, 2.257893897515079;"{""coordinates"": [2.257893897515079, 48.81934396168568], ""type"": ""Point""}";366;Issy;Issy;;;70612;Issy;43084;Issy;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01840;C01727;RER C;C;RER C;SNCF;1;0;645510.7668;6857953.725;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/591a3d854462a7db2751395e662d4e2c;Issy
48.68956725604334, 2.383833358799739;"{""coordinates"": [2.383833358799739, 48.68956725604334], ""type"": ""Point""}";387;Juvisy;Juvisy;;;478505;Juvisy;45739;Juvisy;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;1;654645.0864;6843445.41;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Juvisy
48.89218707552876, 2.237018056395013;"{""coordinates"": [2.237018056395013, 48.89218707552876], ""type"": ""Point""}";394;La Défense;La Défense;Grande Arche;;71517;La Défense (Grande Arche);470549;La Défense;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1;1;644056.2663;6866067.741;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;La Défense
49.0141336840626, 2.078306591409993;"{""coordinates"": [2.078306591409993, 49.0141336840626], ""type"": ""Point""}";940;Neuville Université;Neuville Université;;;66436;Neuville Université;47879;Neuville Université;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1;0;632577.9185;6879752.013;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Neuville Université
48.80594060487385, 2.1529930703695093;"{""coordinates"": [2.152993070369509, 48.80594060487385], ""type"": ""Point""}";566;Montreuil;Montreuil;;;63989;Montreuil;43167;Montreuil;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1;0;637792.7016;6856540.987;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Montreuil
48.88822016184388, 2.3137324515202717;"{""coordinates"": [2.313732451520272, 48.88822016184388], ""type"": ""Point""}";665;Pont-Cardinet;Pont-Cardinet;;;71475;Pont Cardinet;45493;Pont Cardinet;0;TRAIN;1;1;0;0;0;0;0;0;0;0;0;0;0;0;A02176;C01740;TRAIN L;L;TRAIN L;SNCF;1;0;649677.1733;6865575.024;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/954a47388dc356e3473289e5f47d0270;Pont-Cardinet
48.880922005750726, 2.356328543670162;"{""coordinates"": [2.356328543670162, 48.880922005750726], ""type"": ""Point""}";328;Gare du Nord;Gare du Nord;;;71410;Gare du Nord;462394;Gare du Nord;0;TRAIN;1;1;0;0;0;0;0;0;TRAIN H;0;0;0;0;0;A01849;C01737;TRAIN H;H;TRAIN H;SNCF;1;1;652793.9852;6864737.208;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/3544694520ec675b39cbddf7993a4b79;Gare du Nord
48.77126603720006, 2.4353063397063224;"{""coordinates"": [2.435306339706322, 48.77126603720006], ""type"": ""Point""}";1159;Créteil Pompadour;Créteil Pompadour;;;69950;Créteil Pompadour;46286;Créteil Pompadour;0;RER;1;0;1;0;0;0;0;0;0;0;0;0;0;0;A01842;C01728;RER D;D;RER D;SNCF;1;0;658498.8113;6852500.335;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/e7ed6bbd66f9796902fee75b4b443a54;Créteil Pompadour
48.87979369319552, 2.355791907531139;"{""coordinates"": [2.355791907531139, 48.87979369319552], ""type"": ""Point""}";318;Gare du Nord;Gare du Nord;;;71359;Gare du Nord;470519;Gare de l'Est;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01537;C01374;METRO 4;4;METRO 4;RATP;1;1;652753.6063;6864612.068;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/40edb03ba8639ac2542ee899469bacdb;Gare du Nord
48.895915835282295, 2.4603300695194394;"{""coordinates"": [2.460330069519439, 48.895915835282295], ""type"": ""Point""}";973;Noisy-le-Sec;Noisy-le-Sec;;;72041;Noisy-le-Sec;44201;Noisy-le-Sec;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;TRAM 1;0;0;A01191;C01389;TRAM 1;1;TRAM 1;RATP;1;0;660432.5846;6866347.304;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/dc9070ea3c17f6fad088a5ae8662c6d4;Noisy-le-Sec
48.8010776104959, 2.1709674010790323;"{""coordinates"": [2.170967401079032, 48.8010776104959], ""type"": ""Point""}";1199;Viroflay Rive Gauche;Viroflay Rive Gauche;;;63923;Viroflay Rive Gauche;462388;Viroflay Rive Gauche;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A02149;C01794;TRAM 6;6;TRAM 6;RATP;1;0;639107.0765;6855986.292;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/7e2c2678c2250f7f2e96088e2529d697;Viroflay Rive Gauche
48.89212336291175, 2.237213536457713;"{""coordinates"": [2.237213536457713, 48.89212336291175], ""type"": ""Point""}";413;La Défense;La Défense;Grande Arche;;71517;La Défense (Grande Arche);470549;La Défense;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01192;C01390;TRAM 2;2;TRAM 2;RATP;1;0;644070.5305;6866060.518;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/6adc5920dae46cc3393723124d9e7886;La Défense
48.897552808979704, 2.3733837959986;"{""coordinates"": [2.3733837959986, 48.897552808979704], ""type"": ""Point""}";1112;Rosa Parks;Rosa Parks;;;73798;Rosa Parks;58498;Rosa Parks;0;TRAMWAY;0;0;0;0;1;0;0;0;0;0;0;0;0;0;A01757;C01679;TRAM 3b;3B;TRAM 3b;RATP;1;0;654059.4436;6866576.406;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/39d54fc2c94b449e0465945c28663987;Rosa Parks
48.89208278504593, 2.2850095013824143;"{""coordinates"": [2.285009501382414, 48.89208278504593], ""type"": ""Point""}";16;Anatole France;Anatole France;;;71519;Anatole France;42195;Anatole France;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01536;C01373;METRO 3;3;METRO 3;RATP;1;0;647574.914;6866023.212;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f78ce6bd7997c9c645e25ebdc320ff0a;Anatole France
48.90378388013124, 2.3922212225351167;"{""coordinates"": [2.392221222535117, 48.90378388013124], ""type"": ""Point""}";35;Aubervilliers Pantin - Quatre Chemins;Aubervilliers Pantin - Quatre Chemins;;;72460;Aubervilliers Pantin Quatre Chemins;46492;Aubervilliers Pantin Quatre Chemins;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01540;C01377;METRO 7;7;METRO 7;RATP;1;0;655445.8207;6867258.482;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/0b6c43f2294318bf37466cef3a6c001a;Aubervilliers Pantin - Quatre Chemins
48.82979051277208, 2.3504148720104636;"{""coordinates"": [2.350414872010464, 48.82979051277208], ""type"": ""Point""}";212;Corvisart;Corvisart;;;71013;Corvisart;45274;Corvisart;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1;0;652313.5223;6859055.391;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Corvisart
48.850434548092586, 2.2936124371878033;"{""coordinates"": [2.293612437187803, 48.850434548092586], ""type"": ""Point""}";245;Dupleix;Dupleix;;;71197;Dupleix;42871;Dupleix;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1;0;648164.2592;6861386.583;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Dupleix
48.847052554507314, 2.3164243520508925;"{""coordinates"": [2.316424352050892, 48.847052554507314], ""type"": ""Point""}";247;Duroc;Duroc;;;71159;Duroc;42874;Duroc;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01546;C01383;METRO 13;13;METRO 13;RATP;1;0;649834.9325;6860995.805;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/1abb1d47991fd6f6cb130b89715ad9f1;Duroc
48.84750708107597, 2.3029682978173143;"{""coordinates"": [2.302968297817314, 48.84750708107597], ""type"": ""Point""}";123;Cambronne;Cambronne;;;71167;Cambronne;42419;Cambronne;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01539;C01376;METRO 6;6;METRO 6;RATP;1;0;648847.9144;6861054.977;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/57c723464a2a0862aa51d73d8a09eff0;Cambronne
48.84653463581035, 2.285999222059007;"{""coordinates"": [2.285999222059007, 48.84653463581035], ""type"": ""Point""}";155;Charles Michels;Charles Michels;;;71156;Charles Michels;42557;Charles Michels;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;C01380;METRO 10;10;METRO 10;RATP;1;0;647601.6845;6860957.977;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Charles Michels
48.84445639364827, 2.4404399780572463;"{""coordinates"": [2.440439978057246, 48.84445639364827], ""type"": ""Point""}";160;Château de Vincennes;Château de Vincennes;;;71634;Château de Vincennes;42582;Château de Vincennes;0;METRO;0;0;0;1;0;0;0;0;0;0;METRO 1;0;0;0;A01534;C01371;METRO 1;1;METRO 1;RATP;1;0;658933.7619;6860635.494;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/f99937fd31b1787d79e47d20b18f71c4;Château de Vincennes
48.86516343396068, 2.398746593442592;"{""coordinates"": [2.398746593442592, 48.86516343396068], ""type"": ""Point""}";302;Gambetta;Gambetta;;;71808;Gambetta;43055;Gambetta;0;METRO;0;0;0;1;0;0;0;0;0;0;METRO 3bis;0;0;0;A01549;C01386;METRO 3bis;3bis;METRO 3bis;RATP;1;0;655891.4641;6862960.435;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/84385f6415d8d60e0a135171e93312a5;Gambetta
48.84447014037502, 2.317852783041332;"{""coordinates"": [2.317852783041332, 48.84447014037502], ""type"": ""Point""}";280;Falguière;Falguière;;;73641;Falguière;42981;Falguière;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01545;C01382;METRO 12;12;METRO 12;RATP;1;0;649937.2765;6860707.76;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/5629d91af00c9f8af73e2b4cfdbcbb49;Falguière
48.86325794403809, 2.3666610933534518;"{""coordinates"": [2.366661093353452, 48.86325794403809], ""type"": ""Point""}";283;Filles du Calvaire;Filles du Calvaire;;;71277;Filles Du Calvaire;58727;Filles du Calvaire;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01541;C01378;METRO 8;8;METRO 8;RATP;1;0;653535.9903;6862766.96;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/fc7c7039b5a3e79675aeb4d59dce6f51;Filles du Calvaire
48.8527251192493, 2.406089161868773;"{""coordinates"": [2.406089161868773, 48.8527251192493], ""type"": ""Point""}";509;Maraîchers;Maraîchers;;;71703;Maraîchers;44072;Maraîchers;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01542;C01379;METRO 9;9;METRO 9;RATP;1;0;656419.7092;6861573.316;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/78e78b6d779fd1700a65a68abe9b1b7a;Maraîchers
48.850089877131666, 2.3482087741854683;"{""coordinates"": [2.348208774185468, 48.850089877131666], ""type"": ""Point""}";525;Maubert-Mutualité;Maubert-Mutualité;;;71190;Maubert Mutualité;44119;Maubert Mutualité;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;C01380;METRO 10;10;METRO 10;RATP;1;0;652170.2062;6861313.803;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Maubert-Mutualité
48.845247564533935, 2.261623492404886;"{""coordinates"": [2.261623492404886, 48.845247564533935], ""type"": ""Point""}";544;Michel Ange-Molitor;Michel Ange-Molitor;;;73658;Michel-Ange - Molitor;44139;Michel-Ange - Molitor;0;METRO;0;0;0;1;0;0;0;0;0;0;0;0;0;0;A01543;C01380;METRO 10;10;METRO 10;RATP;1;0;645811.5379;6860831.321;https://data.iledefrance-mobilites.fr/api/explore/v2.1/catalog/datasets/emplacement-des-gares-idf/files/2354d638a96aaa2bdc700214befec049;Michel Ange-Molitor
